row_id,canonical_tag,category,post_count,review_band,primary_copyright,primary_copyright_coverage,current_reason
I70-044311,rilu_rilu_fairilu,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044312,ryuu_ga_gotoku_ishin!,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044313,selection_project,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044314,shikabane_hime,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044315,shikigami_no_shiro,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044316,shoot_the_bullet,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044317,shoujo_fractal,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044318,slavic_mythology,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044319,suiren_to_shion,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044320,the_avengers:_earth's_mightiest_heroes!,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044321,the_first_descendant,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044322,the_king_of_fighters_2003,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044323,the_third,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044324,the_two-thousand_yard_stare,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044325,toaru_majutsu_no_virtual-on,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044326,touhou_igyoukyo,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044327,transformers:_war_for_cybertron_trilogy,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044328,uso_kara_hajimaru_koi_no_natsu,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044329,violet_detector,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044330,vitruvian_man,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044331,wonder_boy,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044332,yoshi's_new_island,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044333,zankyou_no_terror,Copyright,51,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044334,a_clockwork_orange,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044335,ai_limit,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044336,aki_no_jikan,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044337,akitaland_gothic,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044338,arcade_gamer_fubuki,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044339,ash_echoes,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044340,asu_no_yozora_shoukaihan_(vocaloid),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044341,beatus_creation,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044342,benriya_saitou-san_isekai_ni_iku,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044343,big_mukimuki_&_small_muchimuchi,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044344,boku_wa_ohime-sama_ni_narenai,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044345,book_of_bill,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044346,breakers,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044347,butterfly_cat,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044348,care_bears,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044349,castlevania:_harmony_of_dissonance,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044350,choro-q,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044351,code:realize,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044352,constantine_(series),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044353,darius_burst,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044355,dexter_(tv_series),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044356,diablo_4,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044357,digimon_adventure_v-tamer_01,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044358,double_dragon,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044360,end_of_the_golden_witch,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044361,fire_emblem:_archanea_saga,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044362,freddy_fazbear's_pizzeria_simulator,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044363,golden_sun:_dark_dawn,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044364,grandia_iii,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044365,gundou_musashi,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044366,"hazure_skill_""kinomi_master"":_skill_no_mi_(tabetara_shinu)_wo_mugen_ni_taberareru_you_ni_natta_ken_ni_tsuite",Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044367,hdoom,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044368,house_of_the_dead,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044369,illit,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044370,imouto_tasha_paranoia,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044371,isekai_cheat_magician,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044372,jewel_knights,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044373,jinzou_enemy_(vocaloid),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044374,lies_of_p:_overture,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044375,lyrical_ds,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044376,majo_puri_~anata_no_seieki_zenbu_shiboritotte_agechau!~,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044377,mamiya-kunchi_no_itsutsugo_jijou,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044378,marisa_to_alice_no_cookie_storia,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044379,maruchan_(brand),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044380,mean_girls,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044381,mirolive,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044382,mirror's_edge,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044383,mrs.pumpkin_no_kokkei_na_yume_(vocaloid),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044384,mugen_no_juunin,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044385,myholo_tv,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044386,new_getter_robo,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044387,noctilucent:_before_dawn,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044388,on_your_mark_(love_live!),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044389,onee-chan_no_yuuwaku,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044390,otto_no_inu_aida_ni..._~watashi_odosarete_anata_ni_ienai_koto_shimashita~,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044391,oyomeholic_(nerissa_ravencroft),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044392,pixiv's_virtual_youtuber_audition,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044393,pokemon_the_movie:_volcanion_and_the_mechanical_marvel,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044394,pythagora-switch,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044395,readyyy!,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044396,red_hood_(kawaguchi),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044397,rift_of_the_necrodancer,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044398,road_to_dragons,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044399,sad_girl_sex_(vocaloid),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044400,sadistic_music_factory_(vocaloid),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044401,same_ningen,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044402,scho-ka-kola,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044403,sengoku_koihime_x,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044404,sengoku_youko,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044405,shiki_no_akari,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044406,shingeki_no_bahamut:_virgin_soul,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044407,shoujo_hatsudouki,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044408,singin'_in_the_rain,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044409,sonic_speed_simulator,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044411,sora_wo_matotte,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044412,soshite_ashita_no_sekai_yori,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044413,star_fox_2,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044414,studio_khara,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044415,taihaiteki_jinsei_sanka_(utau),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044416,team_kirby_clash_deluxe,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044417,the_legend_of_zelda:_ocarina_of_time_3d,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044418,the_sandman_(dc),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044419,theater_ikizama,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044420,tild_-_mage_a_louer,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044421,uchi_wa_mou_enki_dekinai.,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044422,ultraman_80_(series),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044423,wolfenstein_(series),Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044424,yoshinaga-san'chi_no_gargoyle,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044425,yuukoku_no_moriarty,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-044426,yuukyuu_no_euphoria,Copyright,50,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-000871,scaramouche_(harbinger)_(genshin_impact),Character,3422,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-001346,mint_fantome,Character,2382,CHARACTER_RESIDUAL,indie_virtual_youtuber,0.735708,Character scope not safely derivable from current Copyright decisions
I70-001550,remielle_dan_(moonlight_whispers),Character,2113,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-001698,neuro-sama,Character,1942,CHARACTER_RESIDUAL,vedal_ai,0.998895,Character scope not safely derivable from current Copyright decisions
I70-001838,sua_(zombie_stage),Character,1830,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-001900,mizi_(zombie_stage),Character,1772,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-001942,yamamura_sadako,Character,1739,CHARACTER_RESIDUAL,the_ring,0.988162,Character scope not safely derivable from current Copyright decisions
I70-002014,otomachi_una,Character,1684,CHARACTER_RESIDUAL,vocaloid,0.740831,Character scope not safely derivable from current Copyright decisions
I70-002055,godzilla,Character,1649,CHARACTER_RESIDUAL,godzilla_(series),0.994425,Character scope not safely derivable from current Copyright decisions
I70-002174,evil_neuro-sama,Character,1551,CHARACTER_RESIDUAL,vedal_ai,1.000000,Character scope not safely derivable from current Copyright decisions
I70-002211,zentreya,Character,1531,CHARACTER_RESIDUAL,vshojo,0.519501,Character scope not safely derivable from current Copyright decisions
I70-002231,adachi_tohru,Character,1517,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-002413,suri_alpaca_(kemono_friends),Character,1402,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-002457,ironmouse,Character,1380,CHARACTER_RESIDUAL,vshojo,0.771853,Character scope not safely derivable from current Copyright decisions
I70-002566,neuro-sama_(1st_costume),Character,1315,CHARACTER_RESIDUAL,vedal_ai,1.000000,Character scope not safely derivable from current Copyright decisions
I70-002800,sion_eltnam_(type-moon),Character,1200,CHARACTER_RESIDUAL,tsukihime,0.679849,Character scope not safely derivable from current Copyright decisions
I70-002994,suou_patra,Character,1126,CHARACTER_RESIDUAL,nanashi_inc.,0.543175,Character scope not safely derivable from current Copyright decisions
I70-003087,bomb_hybrid_(chainsaw_man),Character,1091,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-003090,chainsaw_man_(character),Character,1090,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-003099,lamb_(league),Character,1086,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-003148,archetype_earth,Character,1069,CHARACTER_RESIDUAL,tsukihime,0.747758,Character scope not safely derivable from current Copyright decisions
I70-003362,santa_claus,Character,998,CHARACTER_RESIDUAL,original,0.529286,Character scope not safely derivable from current Copyright decisions
I70-003470,jack_frost_(megami_tensei),Character,970,CHARACTER_RESIDUAL,persona,0.420988,Character scope not safely derivable from current Copyright decisions
I70-003654,mii_(nintendo),Character,918,CHARACTER_RESIDUAL,super_smash_bros.,0.478947,Character scope not safely derivable from current Copyright decisions
I70-003713,kit_bodega,Character,898,CHARACTER_RESIDUAL,gameoverse,1.000000,Character scope not safely derivable from current Copyright decisions
I70-003723,sothis_(young)_(fire_emblem),Character,896,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-003736,evil_neuro-sama_(1st_costume),Character,891,CHARACTER_RESIDUAL,vedal_ai,1.000000,Character scope not safely derivable from current Copyright decisions
I70-003754,angelina_the_mellow_wish_(arknights),Character,887,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-003815,wario,Character,872,CHARACTER_RESIDUAL,mario_(series),0.665789,Character scope not safely derivable from current Copyright decisions
I70-003872,zentreya_(dragon),Character,856,CHARACTER_RESIDUAL,vshojo,0.469613,Character scope not safely derivable from current Copyright decisions
I70-003876,poison_(final_fight),Character,855,CHARACTER_RESIDUAL,final_fight,0.714067,Character scope not safely derivable from current Copyright decisions
I70-003934,vedal987,Character,841,CHARACTER_RESIDUAL,vedal_ai,0.997468,Character scope not safely derivable from current Copyright decisions
I70-003960,sakurai_masahiro,Character,836,CHARACTER_RESIDUAL,real_life,0.975962,Character scope not safely derivable from current Copyright decisions
I70-003979,asian_small-clawed_otter_(kemono_friends),Character,833,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-004001,silvervale,Character,828,CHARACTER_RESIDUAL,indie_virtual_youtuber,0.529412,Character scope not safely derivable from current Copyright decisions
I70-004228,kson,Character,781,CHARACTER_RESIDUAL,vshojo,0.556348,Character scope not safely derivable from current Copyright decisions
I70-004313,melody_(projektmelody),Character,765,CHARACTER_RESIDUAL,vshojo,0.736196,Character scope not safely derivable from current Copyright decisions
I70-004388,limealicious,Character,750,CHARACTER_RESIDUAL,vinesauce,0.995448,Character scope not safely derivable from current Copyright decisions
I70-004430,zen'in_maki_(post-shibuya),Character,741,CHARACTER_RESIDUAL,,,Character scope not safely derivable from current Copyright decisions
I70-004449,death_(entity),Character,737,CHARACTER_RESIDUAL,original,0.395280,Character scope not safely derivable from current Copyright decisions
I70-004986,pauline_(nintendo),Character,647,CHARACTER_RESIDUAL,mario_(series),0.799603,Character scope not safely derivable from current Copyright decisions
